symbol,side,tms,is_new,rule_take,reason,move15m,ok_move,ok_break,ok_vol,break_level,taken,entry_px,exit_px,entry_time,exit_time,exit_reason,pnl_r,risk,stop_px_initial
DIAUSDT,LONG,1753199732582,False,False,no_trigger,0.020751542344363428,False,True,False,,,,,,,,,,
EPICUSDT,LONG,1753192698996,False,False,no_trigger,0.018963284741656525,False,False,False,,,,,,,,,,
AVAXUSDT,LONG,1753183641027,,False,no_15m_bar,,,,,,,,,,,,,,
DIAUSDT,LONG,1753168438251,False,False,no_trigger,-0.012876764593666604,False,False,False,,,,,,,,,,
WIFUSDT,LONG,1753148998434,,False,no_15m_bar,,,,,,,,,,,,,,
PNUTUSDT,LONG,1753148981633,False,False,no_trigger,0.010603168832742595,False,True,False,,,,,,,,,,
XTZUSDT,LONG,1753148291259,False,False,no_trigger,0.009221311475409845,False,False,False,,,,,,,,,,
PUMPUSDT,SHORT,1753145881603,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1753144369437,,False,no_15m_bar,,,,,,,,,,,,,,
PUMPUSDT,SHORT,1753112705343,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1753109268413,,False,no_15m_bar,,,,,,,,,,,,,,
ENAUSDT,LONG,1753106413293,,False,no_15m_bar,,,,,,,,,,,,,,
ENAUSDT,LONG,1753105493556,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1753105167229,,False,no_15m_bar,,,,,,,,,,,,,,
ENAUSDT,LONG,1753104454217,,False,no_15m_bar,,,,,,,,,,,,,,
ANIMEUSDT,LONG,1753098405813,False,False,no_trigger,-0.0028056112224449144,False,False,True,,,,,,,,,,
CFXUSDT,SHORT,1753091094280,False,False,no_trigger,-0.009684091763821016,False,False,False,,,,,,,,,,
TAUSDT,SHORT,1753083997831,,False,no_15m_bar,,,,,,,,,,,,,,
PENGUUSDT,SHORT,1753082533336,,False,no_15m_bar,,,,,,,,,,,,,,
CKBUSDT,SHORT,1753077381863,False,False,no_trigger,0.016596841766032978,False,False,False,,,,,,,,,,
DOGEUSDT,LONG,1753063989043,,False,no_15m_bar,,,,,,,,,,,,,,
EPICUSDT,LONG,1753046901328,False,False,no_trigger,0.012299361825565673,False,False,False,,,,,,,,,,
EPICUSDT,LONG,1753017184252,False,False,no_trigger,0.04351988858908525,False,True,True,,,,,,,,,,
ETHUSDT,LONG,1753013274638,,False,no_15m_bar,,,,,,,,,,,,,,
BNBUSDT,LONG,1753013036455,,False,no_15m_bar,,,,,,,,,,,,,,
BNBUSDT,LONG,1753013036455,,False,no_15m_bar,,,,,,,,,,,,,,
XTZUSDT,LONG,1753009796843,False,False,no_trigger,0.02391118701964135,False,True,True,,,,,,,,,,
LDOUSDT,LONG,1753009119945,False,False,no_trigger,0.0019017694724656595,False,False,False,,,,,,,,,,
XRPUSDT,LONG,1753002089085,,False,no_15m_bar,,,,,,,,,,,,,,
PENDLEUSDT,LONG,1753001497045,False,False,no_trigger,0.003052581796294049,False,True,False,,,,,,,,,,
ONDOUSDT,LONG,1753001482617,,False,no_15m_bar,,,,,,,,,,,,,,
MORPHOUSDT,LONG,1753001477992,False,False,no_trigger,0.0021396344016000454,False,False,False,,,,,,,,,,
ENAUSDT,LONG,1753001458729,,False,no_15m_bar,,,,,,,,,,,,,,
LINKUSDT,LONG,1753001445421,,False,no_15m_bar,,,,,,,,,,,,,,
UNIUSDT,LONG,1753001437617,,False,no_15m_bar,,,,,,,,,,,,,,
CRVUSDT,LONG,1753001436850,False,False,no_trigger,0.005982053838484552,False,True,False,,,,,,,,,,
UNIUSDT,LONG,1753001392383,,False,no_15m_bar,,,,,,,,,,,,,,
CFXUSDT,SHORT,1752993500818,False,False,no_trigger,-0.02544580244439997,False,False,True,,,,,,,,,,
ETHUSDT,LONG,1752982819686,,False,no_15m_bar,,,,,,,,,,,,,,
LOKAUSDT,LONG,1752974517681,False,False,no_trigger,0.0050785741663472855,False,True,False,,,,,,,,,,
HBARUSDT,LONG,1752944062251,False,False,no_trigger,0.001597028783658258,False,False,False,,,,,,,,,,
LOKAUSDT,LONG,1752887046533,False,False,no_trigger,0.08740513345271592,True,True,False,,,,,,,,,,
CUSDT,SHORT,1752872554440,True,False,no_trigger,0.07192685762604381,False,False,False,,,,,,,,,,
CUSDT,SHORT,1752856250435,True,False,no_trigger,-0.011685948871058068,False,False,False,,,,,,,,,,
CUSDT,LONG,1752855969093,True,False,no_trigger,0.043945074743146545,False,False,False,,,,,,,,,,
APTUSDT,SHORT,1752851649887,,False,no_15m_bar,,,,,,,,,,,,,,
VIRTUALUSDT,SHORT,1752851391840,,False,no_15m_bar,,,,,,,,,,,,,,
KAITOUSDT,SHORT,1752851291079,False,False,no_trigger,-0.00661137155908156,False,False,False,,,,,,,,,,
PENGUUSDT,SHORT,1752851234340,,False,no_15m_bar,,,,,,,,,,,,,,
PENGUUSDT,SHORT,1752851234340,,False,no_15m_bar,,,,,,,,,,,,,,
CUSDT,SHORT,1752848719309,True,False,no_trigger,-0.08156911581569122,True,False,False,,,,,,,,,,
CUSDT,LONG,1752847215421,True,False,no_trigger,0.018111942434277727,False,False,False,,,,,,,,,,
CUSDT,SHORT,1752841288422,True,False,no_trigger,-0.045067314960469,False,False,False,,,,,,,,,,
XRPUSDT,LONG,1752838536050,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752838536050,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752838536050,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752838536050,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752838536050,,False,no_15m_bar,,,,,,,,,,,,,,
CUSDT,LONG,1752824962313,True,True,ok,0.5748681898066785,,,,0.17749,True,0.26558,0.34501,1752977100000.0,1753689300000.0,timeout,0.9016914519241688,0.08808999999999997,0.17749
ENAUSDT,LONG,1752813902475,,False,no_15m_bar,,,,,,,,,,,,,,
PENDLEUSDT,LONG,1752813895264,False,False,no_trigger,0.010328266343374005,False,True,False,,,,,,,,,,
MORPHOUSDT,LONG,1752813854722,False,False,no_trigger,0.00492723208175562,False,False,False,,,,,,,,,,
ONDOUSDT,LONG,1752813846405,,False,no_15m_bar,,,,,,,,,,,,,,
LDOUSDT,LONG,1752813842147,False,False,no_trigger,-0.0027762851513524114,False,False,False,,,,,,,,,,
LINKUSDT,LONG,1752813828673,,False,no_15m_bar,,,,,,,,,,,,,,
UNIUSDT,LONG,1752813824837,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,SHORT,1752801611024,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1752801595042,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1752799419165,,False,no_15m_bar,,,,,,,,,,,,,,
XLMUSDT,LONG,1752798186904,False,False,no_trigger,0.018884137324647436,False,False,False,,,,,,,,,,
XLMUSDT,LONG,1752741384822,False,False,no_trigger,0.0004265574679548232,False,False,False,,,,,,,,,,
UNIUSDT,LONG,1752736088029,,False,no_15m_bar,,,,,,,,,,,,,,
ENAUSDT,LONG,1752736072763,,False,no_15m_bar,,,,,,,,,,,,,,
ONDOUSDT,LONG,1752736063985,,False,no_15m_bar,,,,,,,,,,,,,,
MORPHOUSDT,LONG,1752736041633,False,False,no_trigger,-0.00833570143033072,False,False,False,,,,,,,,,,
PENDLEUSDT,LONG,1752736031057,False,False,no_trigger,-0.009803689967163565,False,False,False,,,,,,,,,,
AAVEUSDT,LONG,1752736023290,,False,no_15m_bar,,,,,,,,,,,,,,
LINKUSDT,LONG,1752736015104,,False,no_15m_bar,,,,,,,,,,,,,,
XLMUSDT,LONG,1752716948308,False,False,no_trigger,-2.2225185580321823e-05,False,False,False,,,,,,,,,,
AVAAIUSDT,LONG,1752707303049,False,False,no_trigger,-0.026835631755497517,False,False,False,,,,,,,,,,
ETHUSDT,LONG,1752678028031,,False,no_15m_bar,,,,,,,,,,,,,,
SEIUSDT,LONG,1752657917097,False,False,no_trigger,-0.0002678093197642983,False,False,False,,,,,,,,,,
MOODENGUSDT,LONG,1752657885367,,False,no_15m_bar,,,,,,,,,,,,,,
SEIUSDT,LONG,1752655308031,False,False,no_trigger,-0.00027151778441484925,False,False,False,,,,,,,,,,
SEIUSDT,LONG,1752655308031,False,False,no_trigger,-0.00027151778441484925,False,False,False,,,,,,,,,,
SEIUSDT,LONG,1752655308031,False,False,no_trigger,-0.00027151778441484925,False,False,False,,,,,,,,,,
SPXUSDT,LONG,1752626545784,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1752626545784,,False,no_15m_bar,,,,,,,,,,,,,,
MOODENGUSDT,LONG,1752625894163,,False,no_15m_bar,,,,,,,,,,,,,,
GALAUSDT,SHORT,1752592379067,False,False,no_trigger,0.005428226779252099,False,False,False,,,,,,,,,,
GALAUSDT,SHORT,1752592379067,False,False,no_trigger,0.005428226779252099,False,False,False,,,,,,,,,,
SPXUSDT,LONG,1752591150217,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1752591150217,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1752591150217,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1752591150217,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1752591150217,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1752591150217,,False,no_15m_bar,,,,,,,,,,,,,,
XLMUSDT,LONG,1752472250844,False,False,no_trigger,-0.011161628573769171,False,False,False,,,,,,,,,,
CFXUSDT,LONG,1752469092951,False,False,no_trigger,-0.004782445611402819,False,False,False,,,,,,,,,,
MOODENGUSDT,LONG,1752469049468,,False,no_15m_bar,,,,,,,,,,,,,,
UNIUSDT,LONG,1752469006314,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1752468924637,,False,no_15m_bar,,,,,,,,,,,,,,
MOODENGUSDT,LONG,1752468882526,,False,no_15m_bar,,,,,,,,,,,,,,
PUMPUSDT,SHORT,1752379702665,,False,no_15m_bar,,,,,,,,,,,,,,
KNCUSDT,LONG,1752355243824,,False,no_15m_bar,,,,,,,,,,,,,,
KNCUSDT,LONG,1752335939298,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1752325743043,,False,no_15m_bar,,,,,,,,,,,,,,
PUMPUSDT,LONG,1752317612202,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,SHORT,1752316157809,,False,no_15m_bar,,,,,,,,,,,,,,
FARTCOINUSDT,SHORT,1752316146802,,False,no_15m_bar,,,,,,,,,,,,,,
PUMPUSDT,SHORT,1752316019706,,False,no_15m_bar,,,,,,,,,,,,,,
MLNUSDT,LONG,1752303852250,False,False,no_trigger,-0.10369649805447462,False,False,True,,,,,,,,,,
AIOTUSDT,LONG,1752301647713,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,SHORT,1752247178259,True,False,no_trigger,-0.011961722488038258,False,True,False,,,,,,,,,,
XLMUSDT,LONG,1752246556461,False,False,no_trigger,0.026021352313167205,False,True,True,,,,,,,,,,
XLMUSDT,LONG,1752243786730,False,False,no_trigger,-0.00171711292200243,False,False,False,,,,,,,,,,
XLMUSDT,LONG,1752243786730,False,False,no_trigger,-0.00171711292200243,False,False,False,,,,,,,,,,
1000000BOBUSDT,LONG,1752230487439,True,False,no_trigger,-0.007834217841799286,False,False,False,,,,,,,,,,
NEIROETHUSDT,LONG,1752226089347,,False,no_15m_bar,,,,,,,,,,,,,,
OMNIUSDT,SHORT,1752224996731,True,False,no_trigger,-0.03692451507361521,False,False,False,,,,,,,,,,
AINUSDT,LONG,1752212582491,True,False,no_trigger,-0.22355279744012418,False,False,True,,,,,,,,,,
SAGAUSDT,LONG,1752212338235,False,False,no_trigger,0.021364795918367294,False,False,True,,,,,,,,,,
ALTUSDT,LONG,1752211623306,False,True,ok,0.1942809083263246,,,,0.03674,True,0.04262,0.04262,1752211800000.0,1752223500000.0,stop,0.0,0.005879999999999996,0.03674
OMNIUSDT,LONG,1752210008552,True,False,no_trigger,-0.033436412833397766,False,False,False,,,,,,,,,,
CFXUSDT,LONG,1752200683306,False,False,no_trigger,0.006936917407327137,False,False,False,,,,,,,,,,
CFXUSDT,LONG,1752200468635,False,False,no_trigger,0.006936917407327137,False,False,False,,,,,,,,,,
AINUSDT,LONG,1752193359510,True,False,no_trigger,0.02764423076923078,False,False,False,,,,,,,,,,
VICUSDT,LONG,1752192699226,True,False,no_confirm,0.16471990464839092,,,,0.4451,,,,,,,,,
VICUSDT,LONG,1752192375035,True,False,no_confirm,0.16471990464839092,,,,0.4451,,,,,,,,,
1000000BOBUSDT,LONG,1752192315575,,False,no_15m_bar,,,,,,,,,,,,,,
1000000BOBUSDT,LONG,1752191896233,,False,no_15m_bar,,,,,,,,,,,,,,
HYPERUSDT,LONG,1752183435691,False,False,no_trigger,-0.002213613724405052,False,False,False,,,,,,,,,,
ETHUSDT,LONG,1752165747580,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752063336767,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752063336767,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752063336767,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,LONG,1752063336767,,False,no_15m_bar,,,,,,,,,,,,,,
ETHUSDT,LONG,1752051823842,,False,no_15m_bar,,,,,,,,,,,,,,
VICUSDT,LONG,1752032896557,True,False,no_trigger,-0.19418832075998885,False,False,True,,,,,,,,,,
MAGICUSDT,LONG,1752023188041,False,False,no_trigger,-0.005341246290801257,False,False,False,,,,,,,,,,
FISUSDT,SHORT,1752022861590,False,False,no_trigger,0.010067114093959752,False,False,False,,,,,,,,,,
VICUSDT,LONG,1752009052619,True,False,no_trigger,0.027821194123163372,False,True,False,,,,,,,,,,
MAGICUSDT,LONG,1752008975895,False,False,no_trigger,-0.010059171597633178,False,False,False,,,,,,,,,,
DOTUSDT,SHORT,1751985066736,False,False,no_trigger,0.0026635099141757612,False,False,False,,,,,,,,,,
DOTUSDT,SHORT,1751985066736,False,False,no_trigger,0.0026635099141757612,False,False,False,,,,,,,,,,
DOTUSDT,SHORT,1751985066736,False,False,no_trigger,0.0026635099141757612,False,False,False,,,,,,,,,,
DOTUSDT,SHORT,1751985066736,False,False,no_trigger,0.0026635099141757612,False,False,False,,,,,,,,,,
DOTUSDT,SHORT,1751985066736,False,False,no_trigger,0.0026635099141757612,False,False,False,,,,,,,,,,
FISUSDT,LONG,1751967137772,False,False,no_trigger,-0.008473992421632855,False,False,False,,,,,,,,,,
1000000BOBUSDT,LONG,1751967050220,,False,no_15m_bar,,,,,,,,,,,,,,
VICUSDT,SHORT,1751953018185,True,False,no_trigger,-0.01913580246913575,False,False,False,,,,,,,,,,
1000000BOBUSDT,LONG,1751950302153,,False,no_15m_bar,,,,,,,,,,,,,,
SAHARAUSDT,SHORT,1751936735986,False,False,no_trigger,-0.0014448968869039667,False,True,False,,,,,,,,,,
HUSDT,SHORT,1751936716197,False,False,no_trigger,-0.026192278576835662,False,True,False,,,,,,,,,,
HUSDT,SHORT,1751934499287,False,False,no_trigger,-0.013594263519569676,False,False,False,,,,,,,,,,
VICUSDT,LONG,1751900988711,True,False,no_trigger,-0.031249999999999993,False,False,False,,,,,,,,,,
MOODENGUSDT,LONG,1751836663407,,False,no_15m_bar,,,,,,,,,,,,,,
SAHARAUSDT,SHORT,1751819338544,False,False,no_trigger,0.0028227785959745702,False,False,False,,,,,,,,,,
HUSDT,LONG,1751816192998,False,False,no_trigger,-0.029829028737722856,False,False,False,,,,,,,,,,
HUSDT,SHORT,1751753954204,False,False,no_trigger,-0.004847129008202852,False,False,False,,,,,,,,,,
1000000BOBUSDT,LONG,1751730729749,,False,no_15m_bar,,,,,,,,,,,,,,
HUSDT,LONG,1751730355713,False,False,no_trigger,-0.042094216417910474,False,False,True,,,,,,,,,,
SAHARAUSDT,SHORT,1751724867506,False,False,no_trigger,-0.007791244125649339,False,False,False,,,,,,,,,,
BTCUSDT,LONG,1751680118563,,False,no_15m_bar,,,,,,,,,,,,,,
HUSDT,LONG,1751673217901,False,False,no_trigger,-0.012410986775178014,False,False,False,,,,,,,,,,
HUSDT,LONG,1751599455138,False,False,no_trigger,0.07556125721616411,True,False,False,,,,,,,,,,
SAHARAUSDT,SHORT,1751546289973,False,False,no_trigger,-0.000747570396212366,False,False,False,,,,,,,,,,
HUSDT,LONG,1751539037163,False,False,no_trigger,0.018740239458615263,False,False,False,,,,,,,,,,
MOODENGUSDT,LONG,1751518066812,,False,no_15m_bar,,,,,,,,,,,,,,
SAHARAUSDT,SHORT,1751505478824,True,False,no_trigger,-0.0004964627032393989,False,False,False,,,,,,,,,,
HUSDT,SHORT,1751505339690,False,False,no_trigger,0.005108173076923182,False,False,False,,,,,,,,,,
HUSDT,LONG,1751473084500,False,False,no_trigger,-0.004228329809725084,False,False,False,,,,,,,,,,
SAHARAUSDT,SHORT,1751470330826,True,False,no_trigger,-0.001758131357528585,False,False,False,,,,,,,,,,
HUSDT,LONG,1751448661000,False,False,no_trigger,-0.01378446115288208,False,False,False,,,,,,,,,,
HUSDT,LONG,1751436961245,True,False,no_trigger,0.08464311463590483,True,False,False,,,,,,,,,,
HUSDT,SHORT,1751435333891,True,False,no_confirm,-0.11862587224906065,,,,0.06945,,,,,,,,,
SAHARAUSDT,SHORT,1751431660025,True,False,no_trigger,-0.006363863239331128,False,False,False,,,,,,,,,,
BROCCOLI714USDT,LONG,1751425355498,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1751388002779,,False,no_15m_bar,,,,,,,,,,,,,,
BROCCOLI714USDT,LONG,1751294927569,,False,no_15m_bar,,,,,,,,,,,,,,
BROCCOLI714USDT,LONG,1751245004693,,False,no_15m_bar,,,,,,,,,,,,,,
AAVEUSDT,LONG,1751236053771,,False,no_15m_bar,,,,,,,,,,,,,,
AAVEUSDT,LONG,1751236053771,,False,no_15m_bar,,,,,,,,,,,,,,
AAVEUSDT,LONG,1751236053771,,False,no_15m_bar,,,,,,,,,,,,,,
AAVEUSDT,LONG,1751236053771,,False,no_15m_bar,,,,,,,,,,,,,,
AAVEUSDT,LONG,1751236053771,,False,no_15m_bar,,,,,,,,,,,,,,
AAVEUSDT,LONG,1751236053771,,False,no_15m_bar,,,,,,,,,,,,,,
AAVEUSDT,LONG,1751236053771,,False,no_15m_bar,,,,,,,,,,,,,,
BROCCOLI714USDT,LONG,1751160793354,,False,no_15m_bar,,,,,,,,,,,,,,
POLYXUSDT,LONG,1751123120417,False,False,no_trigger,0.009294147199196181,False,True,True,,,,,,,,,,
POLYXUSDT,LONG,1751123025738,False,False,no_trigger,0.009294147199196181,False,True,True,,,,,,,,,,
NEWTUSDT,SHORT,1751121195705,True,False,no_trigger,-0.010937499999999952,False,True,False,,,,,,,,,,
NEWTUSDT,SHORT,1751121195705,True,False,no_trigger,-0.010937499999999952,False,True,False,,,,,,,,,,
BSWUSDT,LONG,1751114645935,,False,no_15m_bar,,,,,,,,,,,,,,
SAHARAUSDT,SHORT,1751088648019,True,False,no_trigger,0.005066206102475646,False,False,False,,,,,,,,,,
BSWUSDT,LONG,1751075468819,,False,no_15m_bar,,,,,,,,,,,,,,
SUIUSDT,SHORT,1751030838742,,False,no_15m_bar,,,,,,,,,,,,,,
APTUSDT,LONG,1751030810757,,False,no_15m_bar,,,,,,,,,,,,,,
BCHUSDT,LONG,1751017445155,False,False,no_trigger,-0.00034159181787131216,False,False,False,,,,,,,,,,
SAHARAUSDT,SHORT,1750972736960,True,False,no_trigger,-0.005080627347028961,False,False,False,,,,,,,,,,
SPXUSDT,LONG,1750952164754,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1750952164754,,False,no_15m_bar,,,,,,,,,,,,,,
BUSDT,SHORT,1750947657887,True,False,no_trigger,-0.0010066551087745971,False,False,False,,,,,,,,,,
BUSDT,SHORT,1750947657887,True,False,no_trigger,-0.0010066551087745971,False,False,False,,,,,,,,,,
BUSDT,SHORT,1750947657887,True,False,no_trigger,-0.0010066551087745971,False,False,False,,,,,,,,,,
BUSDT,SHORT,1750947657887,True,False,no_trigger,-0.0010066551087745971,False,False,False,,,,,,,,,,
BSWUSDT,SHORT,1750944172628,,False,no_15m_bar,,,,,,,,,,,,,,
NEWTUSDT,SHORT,1750930259834,True,False,no_trigger,0.0020217336365934368,False,False,False,,,,,,,,,,
BCHUSDT,LONG,1750905696790,False,False,no_trigger,0.003048021895994085,False,False,False,,,,,,,,,,
OLUSDT,LONG,1750898825770,True,False,no_trigger,-0.022536057692307505,False,False,False,,,,,,,,,,
EGLDUSDT,SHORT,1750861457759,False,False,no_trigger,-0.011183048852266113,False,True,True,,,,,,,,,,
NEARUSDT,SHORT,1750861444760,False,False,no_trigger,-0.010138248847926174,False,False,True,,,,,,,,,,
1INCHUSDT,SHORT,1750861427753,False,False,no_trigger,-0.008241758241758249,False,False,True,,,,,,,,,,
1INCHUSDT,SHORT,1750861427753,False,False,no_trigger,-0.008241758241758249,False,False,True,,,,,,,,,,
1INCHUSDT,SHORT,1750861427753,False,False,no_trigger,-0.008241758241758249,False,False,True,,,,,,,,,,
1INCHUSDT,SHORT,1750861427753,False,False,no_trigger,-0.008241758241758249,False,False,True,,,,,,,,,,
1INCHUSDT,SHORT,1750861427753,False,False,no_trigger,-0.008241758241758249,False,False,True,,,,,,,,,,
APEUSDT,SHORT,1750861375775,False,False,no_trigger,-0.004691038498867703,False,False,False,,,,,,,,,,
APEUSDT,SHORT,1750861375775,False,False,no_trigger,-0.004691038498867703,False,False,False,,,,,,,,,,
KAITOUSDT,SHORT,1750861336778,True,False,no_trigger,-0.006062647356012056,False,False,True,,,,,,,,,,
IPUSDT,SHORT,1750861319736,False,False,no_trigger,0.0007222752332485392,False,False,False,,,,,,,,,,
ILVUSDT,SHORT,1750861294774,False,False,no_trigger,-0.011009174311926696,False,True,True,,,,,,,,,,
ILVUSDT,SHORT,1750861294774,False,False,no_trigger,-0.011009174311926696,False,True,True,,,,,,,,,,
NEWTUSDT,SHORT,1750839182235,True,False,no_trigger,-0.02013274336283185,False,False,False,,,,,,,,,,
SPXUSDT,LONG,1750815648785,,False,no_15m_bar,,,,,,,,,,,,,,
FARTCOINUSDT,SHORT,1750815639076,,False,no_15m_bar,,,,,,,,,,,,,,
1000SHIBUSDT,SHORT,1750815627698,False,False,no_trigger,0.0033273611466597647,False,False,False,,,,,,,,,,
1000FLOKIUSDT,SHORT,1750815620163,False,False,no_trigger,0.007203044305517651,False,False,False,,,,,,,,,,
1000FLOKIUSDT,SHORT,1750815620163,False,False,no_trigger,0.007203044305517651,False,False,False,,,,,,,,,,
NEWTUSDT,SHORT,1750799161751,True,False,no_trigger,-0.013272658323852875,False,False,False,,,,,,,,,,
UNIUSDT,LONG,1750782177729,,False,no_15m_bar,,,,,,,,,,,,,,
NEWTUSDT,LONG,1750781160602,True,False,no_trigger,-0.046205170975813274,False,False,False,,,,,,,,,,
NEWTUSDT,SHORT,1750778097199,True,False,no_trigger,-0.009759380784115812,False,False,False,,,,,,,,,,
NEWTUSDT,LONG,1750777532048,True,False,no_trigger,-0.009759380784115812,False,False,False,,,,,,,,,,
NEWTUSDT,LONG,1750774832709,True,False,no_trigger,0.10946002511511095,True,False,False,,,,,,,,,,
FARTCOINUSDT,SHORT,1750723044264,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,SHORT,1750559236672,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,SHORT,1750559236672,,False,no_15m_bar,,,,,,,,,,,,,,
XRPUSDT,SHORT,1750559236672,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
BTCUSDT,LONG,1750550856801,,False,no_15m_bar,,,,,,,,,,,,,,
SPXUSDT,LONG,1750205522914,,False,no_15m_bar,,,,,,,,,,,,,,
